eval	set_ratio	sort_ratio	ratio	overlap	soundex	score	max	reverse	x_name	y_name	x_id	y_id
1	100	100	100	1	1	302	302	0	gazpacho	gazpacho	462277	1759
1	100	100	100	1	1	302	302	0	dirty disco youth	dirty disco youth	462563	1200
1	100	100	100	1	1	302	302	0	pendragon	pendragon	462587	3593
1	100	100	100	1	1	302	302	0	jasper	jasper	462635	2249
1	100	100	100	1	1	302	302	0	jasper	jasper	462636	2249
1	100	100	100	1	1	302	302	0	dark age	dark age	462820	1001
1	100	100	100	1	1	302	302	0	raveboy	raveboy	462963	3835
1	100	57	62	.44444445	1	220.44444	220.44444	0	jrg & dragan	jrg & dragan-die autohndler	463129	2379
1	100	71	67	.5	0	238.5	238.5	0	wiz khalifa	2 chainz & wiz khalifa	463597	11
1	100	100	64	1	0	265	265	1	wiz khalifa	khalifa wiz	463597	2505
1	100	71	67	.5	0	238.5	238.5	0	wiz khalifa	maroon 5 & wiz khalifa	463597	2949
1	100	67	63	.45833334	0	230.45833	230.45833	0	wiz khalifa	snoop dogg & wiz khalifa	463597	4299
1	100	100	100	1	1	302	302	0	wiz khalifa	wiz khalifa	463597	5074
1	100	76	71	.55000001	0	247.55	247.55	0	wiz khalifa	wiz khalifa & t-pain	463597	5075
1	100	100	100	1	1	302	302	0	deadmau5	deadmau5	463933	1064
1	100	100	100	1	1	302	302	0	phoenix	phoenix	464012	3646
1	100	100	100	1	1	302	302	0	i dolci signori	i dolci signori	464109	2110
0	89	89	89	1	0	268	268	0	brown man	brown dan	464334	617
1	100	100	100	1	1	302	302	0	kilians	kilians	464544	2517
1	100	100	100	1	1	302	302	0	splash	splash	464723	4366
1	100	80	76	.61538464	0	256.61539	256.61539	0	noisecontrollers	showtek & noisecontrollers	464773	4217
1	100	100	100	1	1	302	302	0	james brown	james brown	464957	2212
1	100	100	83	1	0	284	284	1	the airborne toxic event	airborne toxic event the	465076	78
1	100	100	100	1	1	302	302	0	the airborne toxic event	the airborne toxic event	465076	4571
1	100	100	88	1	1	290	290	1	static x	static-x	465468	4399
1	100	100	56	1	0	257	257	1	the rakes	rakes the	465557	3809
1	100	100	100	1	1	302	302	0	the rakes	the rakes	465557	4633
0	75	75	75	1	0	226	226	0	lady fortune	lady bedfort	466220	2643
1	100	50	40	.30434781	0	190.30435	190.30435	0	albrecht mayer	mayer albrecht & gauci-ancelin matthieu & siva	466386	3018
1	100	100	100	1	1	302	302	0	yael nam	yael nam	466431	5115
1	100	100	100	1	1	302	302	0	rainbow	rainbow	466517	3807
1	100	100	100	1	1	302	302	0	humus	humus	466695	2095
1	100	100	100	1	1	302	302	0	heaven & hell	heaven & hell	466700	1981
0	100	17	13	.071428575	0	130.07143	130.07143	0	kc	wrsngerknaben & tlzer kc & &	466955	5096
0	100	17	13	.071428575	0	130.07143	130.07143	0	kc	wrsngerknaben & tlzer kc & &	466956	5096
1	100	80	75	.60000002	1	256.60001	256.60001	0	ivan fillini	ivan fillini & miani	467048	2182
0	100	17	13	.071428575	0	130.07143	130.07143	0	kc	wrsngerknaben & tlzer kc & &	467139	5096
1	100	100	100	1	1	302	302	0	tyr	tyr	467154	4816
0	85	85	85	1	0	256	256	0	richie malone	richie lionel	467261	3893
1	100	100	100	1	1	302	302	0	bastille	bastille	467694	363
1	95	95	95	.89999998	1	286.89999	286.89999	0	groovejet	groove jet	468111	1868
1	100	100	100	1	1	302	302	0	hmatom	hmatom	468164	2105
1	100	100	78	1	0	279	279	1	the last goodnight	last goodnight the	468565	2674
1	100	100	100	1	1	302	302	0	the last goodnight	the last goodnight	468565	4610
1	100	100	100	1	1	302	302	0	wings	wings	469153	5059
1	100	100	56	1	0	257	257	1	the enemy	enemy the	469338	1440
1	100	100	100	1	1	302	302	0	the enemy	the enemy	469338	4596
1	100	100	100	1	1	302	302	0	dash berlin	dash berlin	469344	1010
1	100	100	100	1	1	302	302	0	herman frank	herman frank	469355	2019
0	84	84	79	.94117647	0	247.94118	247.94118	0	kaiser leopold i	kasperl & leopold	469932	2436
1	100	100	100	1	1	302	302	0	walt disney	walt disney	470179	4955
1	100	100	100	1	1	302	302	0	wizard	wizard	470208	5076
1	100	100	100	1	1	302	302	0	maybebop	maybebop	470253	3015
1	100	100	100	1	1	302	302	0	gloria	gloria	470299	1813
1	100	100	100	1	1	302	302	0	bon iver	bon iver	470713	543
1	100	100	100	1	1	302	302	0	wisdom	wisdom	471523	5067
1	100	100	100	1	1	302	302	0	born of osiris	born of osiris	471855	561
0	100	18	18	.1	0	136.10001	136.10001	0	war	es war einmaldas leben set 1-6	471971	1468
1	100	100	100	1	1	302	302	0	war	war	471971	4960
1	100	100	100	1	1	302	302	0	mika	mika	472042	3098
1	100	100	100	1	1	302	302	0	cinema bizarre	cinema bizarre	472651	823
1	100	68	65	.48387095	1	234.48387	234.48387	0	sam taylor-wood	sam taylor-wood & pet shop boys	473168	4020
1	100	100	100	1	1	302	302	0	gansch and roses	gansch and roses	473792	1739
0	77	77	71	.9375	0	225.9375	225.9375	0	gnter schickert	geister-schocker	473942	1761
0	90	90	90	.9375	1	271.9375	271.9375	0	cornelis pieters	cornelius peter	474058	900
1	100	100	100	1	1	302	302	0	jimi blue	jimi blue	474119	2287
1	100	100	71	1	0	272	272	1	jrn schlnvoigt	schlnvoigt jrn	474220	4088
1	100	100	100	1	1	302	302	0	aqua	aqua	474322	216
0	75	60	56	.45454547	0	191.45454	191.45454	0	die mdchen	der fuchs & das mdchen	474410	1095
0	100	14	13	.071428575	0	127.07143	127.07143	0	80	gruselkabinett-folge 80 & 81	474510	1881
1	100	100	100	1	1	302	302	0	bastille	bastille	474614	363
1	100	100	100	1	1	302	302	0	treblinka	treblinka	475804	4772
1	100	67	63	.45833334	0	230.45833	230.45833	0	david myles	classified & david myles	475822	844
1	100	100	100	1	1	302	302	0	the temptations	the temptations	475973	4652
1	100	67	64	.46666667	0	231.46666	231.46666	0	the commodores	richie lionel & the commodores	475990	3894
1	100	100	100	1	1	302	302	0	arthur james	arthur james	476467	240
1	100	100	54	1	0	255	255	1	laura marling	marling laura	476545	2943
1	100	100	100	1	1	302	302	0	adya	adya	476725	61
1	100	100	100	1	1	302	302	0	barbara schneberger	barbara schneberger	476758	334
1	95	95	55	.90476191	0	245.90475	245.90475	0	barbara schneberger	schoeneberger barbara	476758	4102
1	100	100	58	1	0	259	259	1	barbara schneberger	schneberger barbara	476758	4116
1	100	100	100	1	1	302	302	0	phoenix	phoenix	476782	3646
1	100	100	100	1	1	302	302	0	soha	soha	477071	4314
1	100	100	100	1	1	302	302	0	kraddy	kraddy	477076	2589
0	100	30	29	.16666667	0	159.16667	159.16667	0	seine	franz posch & seine innbrggler	477096	1662
0	86	86	86	.90904999	0	258.90906	258.90909	0	bill martin	bill maria	477294	455
1	100	100	100	1	1	302	302	0	jennie abrahamson	jennie abrahamson	477342	2272
1	100	85	81	.68000001	0	266.67999	266.67999	0	la fura dels baus	mehta & la fura dels baus	477365	3041
1	100	100	100	1	1	302	302	0	bap	bap	477396	332
1	100	86	78	.64285713	1	265.64285	265.64285	0	bernstein	bernstein & wp	477631	432
1	100	100	100	1	1	302	302	0	pod	pod	477827	3522
0	76	57	52	.39393941	0	185.39394	185.39394	0	josh horowitz	polyansky & kondrashin & horowitz	478517	3703
1	100	100	55	1	0	256	256	1	karl hodina	hodina karl	478712	2058
1	100	100	100	1	1	302	302	0	mono	mono	478966	3162
0	79	79	57	.75	0	215.75	215.75	0	joannie king	rowling joanne k	479050	3963
1	100	100	100	1	1	302	302	0	audio	audio	479207	263
1	100	100	100	1	1	302	302	0	audio	audio	479208	263
1	100	100	100	1	1	302	302	0	prince ital joe & marky mark	prince ital joe & marky mark	479350	3732
1	100	100	100	1	1	302	302	0	brainstorm	brainstorm	479583	584
1	100	100	100	1	1	302	302	0	jon boden	jon boden	480439	2324
1	100	100	100	1	1	302	302	0	kreisky	kreisky	480878	2602
0	89	89	89	.9285714	1	268.92856	268.92856	0	carpenter joe	carpenter john	480917	726
0	87	87	87	.91666669	0	261.91666	261.91666	0	simone lanna	simone nina	480997	4242
1	100	100	100	1	1	302	302	0	harry blank	harry blank	481093	1964
1	100	91	46	.75	0	237.75	237.75	0	gustavo dudamel	dudamel gustavo & bp	481187	1342
1	100	100	100	1	1	302	302	0	ivory	ivory	481369	2184
1	100	100	100	1	1	302	302	0	empty trash	empty trash	481429	1436
1	100	100	100	1	1	302	302	0	rainbow	rainbow	481714	3807
1	100	100	100	1	1	302	302	0	hellsaw	hellsaw	481752	2001
1	100	100	100	1	1	302	302	0	edens curse	edens curse	482054	1373
1	100	100	100	1	1	302	302	0	madsen	madsen	482506	2885
1	100	100	100	1	1	302	302	0	soha	soha	482601	4314
1	100	100	100	1	1	302	302	0	the d	the d	482953	4595
1	100	100	100	1	1	302	302	0	dio	dio	483466	1193
1	100	55	52	.3548387	0	207.35484	207.35484	0	thomas blug	leonard pospichal & thomas blug	483602	2725
0	100	41	41	.25806451	0	182.25807	182.25807	0	thriller	sz-cinemathek deutsche thriller	483980	4496
1	100	100	100	1	1	302	302	0	brainstorm	brainstorm	484006	584
1	100	59	46	.39285713	0	205.39285	205.39285	0	sol gabetta	grimaud helene & gabetta sol	485185	1860
1	100	100	100	1	1	302	302	0	sol gabetta	sol gabetta	485185	4317
0	83	80	67	.875	0	230.875	230.875	0	jan winkelmann	winkelmann adolf	485205	5060
0	80	47	58	.46153846	0	185.46153	185.46153	0	sam fendrich	ambros & fendrich & danzer	485361	155
0	100	72	68	.51999998	0	240.52	240.52	0	charles jones	charles ray & jones norah	485521	769
1	100	100	100	1	1	302	302	0	doro	doro	485632	1303
1	100	100	100	1	1	302	302	0	gloria	gloria	486055	1813
1	100	100	100	1	1	302	302	0	tobee	tobee	486472	4728
1	89	89	89	1	0	268	268	0	bob der baumeister	bob d baumeister 2	487236	526
1	100	100	100	1	1	302	302	0	bob der baumeister	bob der baumeister	487236	527
0	86	86	86	.90909094	0	258.90909	258.90909	0	bill malina	bill maria	487582	455
0	82	82	82	.69999999	0	246.7	246.7	0	asian cafe	an cafe	488115	165
1	100	73	73	.5714286	0	246.57143	246.57143	0	frank styles	f&k pres frank styles	488795	1492
0	77	77	77	.85714287	0	231.85715	231.85715	0	gerard de reus	ezra de zeus	488908	1491
1	100	100	100	1	1	302	302	0	3oh3	3oh3	489045	21
1	100	100	100	1	1	302	302	0	blue	blue	489274	510
1	100	100	54	1	0	255	255	1	heinz conrads	conrads heinz	489326	890
1	100	100	69	1	0	270	270	1	the cool kids	cool kids the	489367	895
1	100	100	100	1	1	302	302	0	james brown	james brown	489759	2212
1	100	100	100	1	1	302	302	0	kiz	kiz	489811	2387
1	100	100	100	1	1	302	302	0	kiz	kiz	489811	2388
1	100	100	100	1	1	302	302	0	lykke li	lykke li	489870	2847
0	90	90	90	1	1	272	272	0	wonderland	wunderland	489914	5099
1	100	100	100	1	1	302	302	0	soil	soil	490274	4316
1	100	100	44	1	0	245	245	1	lisa bund	bund lisa	490429	648
1	100	100	100	1	1	302	302	0	opus	opus	490517	3461
1	100	100	100	1	1	302	302	0	opus	opus	490518	3461
1	100	100	100	1	1	302	302	0	ross antony	ross antony	490752	3954
1	100	100	100	1	1	302	302	0	hail of bullets	hail of bullets	491244	1921
1	100	100	100	1	1	302	302	0	claire	claire	491493	831
1	85	81	65	1	0	232	232	0	alice harnoncourt	harnoncourt & cmw	491716	1948
1	88	88	65	1	0	242	242	0	alice harnoncourt	harnoncourt & coe	491716	1949
1	79	55	59	.62962961	0	193.62962	193.62962	0	alice harnoncourt	netrebko & harnoncourt & wp	491716	3304
1	100	100	100	1	1	302	302	0	warbringer	warbringer	491925	4962
0	100	67	67	.5	0	234.5	234.5	0	edith	piaf edith	492032	3648
1	100	69	41	.5	0	210.5	210.5	0	philippe jaroussky	jaroussky philippe & haim emmanuelle	492034	2236
1	100	72	68	.51999998	0	240.52	240.52	0	martin stosch	lisa bund & martin stosch	492698	2776
1	100	100	100	1	1	302	302	0	martin stosch	martin stosch	492698	2969
0	75	75	50	.60000002	1	201.60001	201.60001	0	yu-to	y&t	492783	5112
1	100	100	100	1	1	302	302	0	sherlock holmes	sherlock holmes	493097	4208
1	100	100	100	1	1	302	302	0	dj schnippes	dj schnippes	493580	1261
1	100	77	75	.5945946	0	252.59459	252.59459	0	philharmonia hungarica	dorati antal & philharmonia hungarica	493659	1297
1	100	65	57	.40000001	1	223.39999	223.39999	0	il complesso barocco	il complesso barocco & curtis a & hallenberg a & &	493744	2142
1	100	77	74	.58823532	1	252.58824	252.58824	0	il complesso barocco	il complesso barocco & curtis alan	493744	2143
1	75	42	38	.3773585	0	155.37737	155.37737	0	il complesso barocco	lehtipuu t & hallenberg a & curtis a & il complesso b	493744	2708
1	100	100	100	1	1	302	302	0	incubus	incubus	494005	2157
1	100	100	100	1	1	302	302	0	phoenix	phoenix	494040	3646
1	100	100	67	1	0	268	268	1	rudy giovannini	giovannini rudy	494299	1792
1	100	100	100	1	1	302	302	0	mia	mia	494479	2852
1	100	100	100	1	1	302	302	0	mia	mia	494479	3076
1	100	100	73	1	0	274	274	1	the black sheep	black sheep the	494853	481
1	100	100	100	1	1	302	302	0	glasvegas	glasvegas	494949	1806
1	100	100	50	1	0	251	251	1	stefanie heinzmann	heinzmann stefanie	494991	1991
1	100	100	100	1	1	302	302	0	stefanie heinzmann	stefanie heinzmann	494991	4406
1	100	100	100	1	1	302	302	0	rio	rio	495689	3793
1	100	70	50	.5	0	220.5	220.5	0	matthias ponnier	ponnier matthias & schwanitz die	495722	3704
1	100	100	64	1	0	265	265	1	the bishops	bishops the	495843	468
1	100	100	64	1	0	265	265	1	the bishops	bishops the	495843	469
1	100	100	100	1	1	302	302	0	covenant	covenant	496072	910
0	100	71	71	.55555558	0	242.55556	242.55556	0	miami	csi miami	496243	935
0	100	59	59	.41666666	0	218.41667	218.41667	0	miami	csi miami 52	496243	936
0	100	71	71	.55555558	0	242.55556	242.55556	0	miami	csi miami	496244	935
0	100	59	59	.41666666	0	218.41667	218.41667	0	miami	csi miami 52	496244	936
0	100	71	71	.55555558	0	242.55556	242.55556	0	miami	csi miami	496245	935
0	100	59	59	.41666666	0	218.41667	218.41667	0	miami	csi miami 52	496245	936
0	76	59	54	.4642857	0	189.46428	189.46428	0	mark marinoff	pluhar & marinoff & dalmeida	496502	3689
1	100	100	100	1	1	302	302	0	die cllner	die cllner	496592	1143
1	100	100	100	1	1	302	302	0	lena	lena	496623	2711
1	100	100	100	1	1	302	302	0	lissie	lissie	496950	2781
1	100	100	100	1	1	302	302	0	adele	adele	497084	56
1	100	100	100	1	1	302	302	0	rush	rush	497327	3987
0	80	80	80	.875	0	240.875	240.875	0	andre matthias	glasner matthias	497536	1803
1	100	100	100	1	1	302	302	0	wizard	wizard	497541	5076
1	100	100	100	1	1	302	302	0	tone	tone	497726	4741
1	100	100	100	1	1	302	302	0	creed	creed	498387	918
1	100	100	100	1	1	302	302	0	cavalera conspiracy	cavalera conspiracy	498743	747
1	100	53	50	.33333334	0	203.33333	203.33333	0	steve aoki	steve aoki chris lake & tujamo	498835	4423
1	100	67	60	.42857143	0	227.42857	227.42857	0	kimbra	gotye & kimbra	498966	1839
1	100	81	76	.6111111	1	258.61111	258.61111	0	headhunterz	headhunterz & tatu	499117	1978
1	100	100	100	1	1	302	302	0	alexandra	alexandra	499241	113
1	100	100	100	1	1	302	302	0	mia	mia	499388	2852
1	100	100	100	1	1	302	302	0	mia	mia	499388	3076
1	100	69	65	.47619048	0	234.4762	234.4762	0	paul young	zucchero & paul young	500004	5177
1	100	100	100	1	1	302	302	0	jos james	jos james	500119	2343
1	100	100	100	1	1	302	302	0	solar fake	solar fake	500463	4318
1	100	100	100	1	1	302	302	0	rainbow	rainbow	500768	3807
1	96	96	52	1	0	245	245	0	eckart von hirschhausen	hirschhausen eckard von	500957	2049
1	100	100	52	1	0	253	253	1	eckart von hirschhausen	hirschhausen eckart von	500957	2050
1	100	88	50	.79310346	0	238.79311	238.79311	0	eckart von hirschhausen	hirschhausen eckart von drmed	500957	2051
1	100	100	55	1	0	256	256	1	silvia dias	dias silvia	501029	1130
1	100	100	100	1	1	302	302	0	coronatus	coronatus	501050	902
1	100	100	100	1	1	302	302	0	mely	mely	501312	3053
1	100	100	100	1	1	302	302	0	spirit	spirit	501330	4365
1	100	100	100	1	1	302	302	0	jazz gitti	jazz gitti	501401	2263
1	100	100	100	1	1	302	302	0	oeschs die dritten	oeschs die dritten	501800	3412
1	100	100	100	1	1	302	302	0	phoenix	phoenix	501839	3646
0	83	65	54	.60869563	0	202.60869	202.60869	0	mississipi man	hnde weg vom mississipi	501851	2104
1	100	100	100	1	1	302	302	0	duffy	duffy	501897	1343
0	78	78	78	.91666669	0	234.91667	234.91667	0	sing it loud	say it loud	502112	4067
0	91	91	91	.83333331	0	273.83334	273.83334	0	q-tips	q-tip	502119	3774
1	100	100	100	1	1	302	302	0	sha	sha	502150	4174
1	100	100	100	1	1	302	302	0	nero	nero	502657	3299
1	100	100	67	1	0	268	268	1	jan lundgren	lundgren jan	502672	2841
1	100	100	100	1	1	302	302	0	wolf	wolf	502732	5078
1	100	100	100	1	1	302	302	0	wolf	wolf	502736	5078
1	100	100	100	1	1	302	302	0	bliss	bliss	503020	501
1	100	100	100	1	1	302	302	0	jennifer rostock	jennifer rostock	503219	2275
1	100	100	100	1	1	302	302	0	paulsrekorder	paulsrekorder	503220	3580
0	100	75	75	.60000002	0	250.60001	250.60001	0	franky	franky fox	503335	1659
1	100	100	100	1	1	302	302	0	kerli	kerli	503413	2495
0	100	64	64	.47058824	1	229.47058	229.47058	0	monsters	monsters vsaliens	504124	3172
1	100	100	100	1	1	302	302	0	leo	leo	504345	2717
1	100	100	100	1	1	302	302	0	mia	mia	504425	2852
1	100	100	100	1	1	302	302	0	mia	mia	504425	3076
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	504510	1565
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	504529	1565
1	100	100	100	1	1	302	302	0	mondscheiner	mondscheiner	504648	3159
0	75	75	48	.68000001	0	198.67999	198.67999	0	hans-dieter weber	dietlinde & hans wernerle	504679	1184
1	100	100	56	1	0	257	257	1	the enemy	enemy the	504990	1440
1	100	100	100	1	1	302	302	0	the enemy	the enemy	504990	4596
1	100	100	100	1	1	302	302	0	hurts	hurts	505511	2098
1	100	100	100	1	1	302	302	0	stanfour	stanfour	505524	4392
1	100	100	100	1	1	302	302	0	curse	curse	506270	949
1	100	100	100	1	1	302	302	0	lingua mortis orchestra	lingua mortis orchestra	506301	2766
1	100	100	100	1	1	302	302	0	rush	rush	506369	3987
1	100	100	100	1	1	302	302	0	fleet foxes	fleet foxes	506992	1581
1	100	100	100	1	1	302	302	0	mr big	mr big	507962	3204
1	100	100	100	1	1	302	302	0	bodybangers	bodybangers	508350	537
1	100	76	71	.55000001	1	248.55	248.55	0	bodybangers	bodybangers & tony t	508350	538
1	100	100	100	1	1	302	302	0	freiwild	freiwild	508365	1677
1	100	100	100	1	1	302	302	0	sodom	sodom	508974	4307
1	100	100	100	1	1	302	302	0	john sinclair	john sinclair	509214	2313
1	100	68	68	.51999998	1	237.52	237.52	0	john sinclair	john sinclair classics 16	509214	2314
1	100	68	68	.51999998	1	237.52	237.52	0	john sinclair	john sinclair classics 17	509214	2315
1	100	74	74	.59090906	1	249.59091	249.59091	0	john sinclair	john sinclair folge 85	509214	2316
1	100	74	74	.59090906	1	249.59091	249.59091	0	john sinclair	john sinclair-folge 86	509214	2317
1	100	100	62	1	0	263	263	1	john sinclair	sinclair john	509214	4251
1	100	74	46	.59090906	0	220.59091	220.59091	0	john sinclair	sinclair john folge 47	509214	4252
1	100	74	46	.59090906	0	220.59091	220.59091	0	john sinclair	sinclair john folge 48	509214	4253
1	100	74	46	.59090906	0	220.59091	220.59091	0	john sinclair	sinclair john folge 49	509214	4254
1	100	74	46	.59090906	0	220.59091	220.59091	0	john sinclair	sinclair john folge 50	509214	4255
1	100	100	100	1	1	302	302	0	point whitmark	point whitmark	509388	3694
1	100	100	100	1	1	302	302	0	neodisco	neodisco	510018	3297
1	100	100	100	1	1	302	302	0	sam sparro	sam sparro	510265	4019
1	100	100	100	1	1	302	302	0	vera	vera	510441	4899
1	100	100	83	1	0	284	284	1	the last shadow puppets	last shadow puppets the	510538	2676
1	100	100	100	1	1	302	302	0	nasa	nasa	511080	3248
0	82	82	82	.83333331	0	246.83333	246.83333	0	simsalabim	simsalagrimm	511442	4248
1	100	100	100	1	1	302	302	0	owl city	owl city	511606	3514
0	80	80	80	1	0	241	241	0	tiny spark	spin spark	511647	4364
0	84	84	84	.72727275	0	252.72728	252.72728	0	dinosaur	dinosaurier	511933	1192
1	100	100	100	1	1	302	302	0	rye rye	rye rye	512593	3996
1	100	100	55	1	0	256	256	1	paul panzer	panzer paul	512875	3541
1	100	100	100	1	1	302	302	0	pestilence	pestilence	513090	3606
1	100	100	100	1	1	302	302	0	dornrosen	dornrosen	513609	1301
1	100	100	58	1	0	259	259	1	tomi ungerer	ungerer tomi	513903	4837
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	513918	1565
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	513919	1565
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	513922	1565
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	513923	1565
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	513924	1565
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	513925	1565
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	513926	1565
0	75	67	67	1	0	210	210	0	der herr skilehrer	der herr der diebe	513942	1097
1	100	100	100	1	1	302	302	0	oliver	oliver	514132	3432
1	100	100	100	1	1	302	302	0	opm	opm	514835	3460
1	100	100	100	1	1	302	302	0	nasa	nasa	515451	3248
1	100	82	82	.69999999	0	264.70001	264.70001	0	em rudenko	rudenko	515617	3974
1	100	100	100	1	1	302	302	0	treblinka	treblinka	516325	4772
0	100	30	30	.17647059	0	160.17647	160.17647	0	dem	urmel aus dem eis	516772	4847
1	100	100	100	1	1	302	302	0	dark age	dark age	516789	1001
1	100	100	100	1	1	302	302	0	florence & the machine	florence & the machine	516893	1613
1	100	91	91	.91666669	0	282.91666	282.91666	0	florence & the machine	florence and the machine	516893	1614
1	100	100	90	.90909094	1	291.90909	291.90909	0	florence & the machine	florence+the machine	516893	1615
1	100	100	100	1	1	302	302	0	rising nation	rising nation	517078	3913
1	100	100	100	1	1	302	302	0	shannon	shannon	517505	4191
1	100	100	100	1	1	302	302	0	speck mountain	speck mountain	517658	4358
0	88	88	80	.92307693	1	257.92307	257.92307	0	winther-john	winter johnny	517934	5061
1	100	100	100	1	1	302	302	0	lady antebellum	lady antebellum	518096	2642
1	100	100	100	1	1	302	302	0	giovanni	giovanni	518367	1791
1	100	100	100	1	1	302	302	0	nasa	nasa	519270	3248
0	100	53	53	.36363637	0	206.36363	206.36363	0	nemo	findet nemo	519915	1565
0	100	21	21	.11764706	0	142.11765	142.11765	0	35	gruselkabinett 35	520183	1878
1	100	100	100	1	1	302	302	0	passenger	passenger	520814	3566
1	100	100	100	1	1	302	302	0	passenger	passenger	520815	3566
1	100	100	100	1	1	302	302	0	x-ray	x-ray	520821	5104
1	100	100	100	1	1	302	302	0	x-ray	x-ray	520832	5104
1	100	100	100	1	1	302	302	0	x-ray	x-ray	520833	5104
1	100	67	61	.4375	0	228.4375	228.4375	0	estelle	madcon & estelle	520987	2879
1	100	100	100	1	1	302	302	0	james brown	james brown	521025	2212
1	100	100	100	1	1	302	302	0	mika	mika	521057	3098
1	100	100	100	1	1	302	302	0	james morrison	james morrison	521242	2214
1	100	67	64	.46666667	1	232.46666	232.46666	0	james morrison	james morrison & nelly furtado	521242	2215
1	100	100	57	1	0	258	258	1	james morrison	morrison james	521242	3186
0	85	85	71	.86666667	0	241.86667	241.86667	0	jake williams	ke$ha & william	522777	2473
1	100	100	100	1	1	302	302	0	rupa & the april fishes	rupa & the april fishes	523054	3985
1	100	100	100	1	1	302	302	0	ruben cossani	ruben cossani	523163	3972
1	100	100	100	1	1	302	302	0	pendulum	pendulum	523691	3594
1	100	100	100	1	1	302	302	0	opm	opm	523925	3460
1	100	100	100	1	1	302	302	0	nasa	nasa	524047	3248
1	100	100	100	1	1	302	302	0	wings	wings	524356	5059
1	100	100	100	1	1	302	302	0	alphaville	alphaville	524459	145
1	100	55	53	.36363637	0	208.36363	208.36363	0	alexander marcus	frauenarzt & manny marc mit alexander marcus	524649	1668
1	100	100	50	1	0	251	251	1	rufus beck	beck rufus	524822	381
1	100	100	100	1	1	302	302	0	bliss	bliss	524865	501
0	100	23	20	.11111111	0	143.11111	143.11111	0	m&m	villazon r & viotti m & mro	525019	4912
0	100	23	20	.11111111	0	143.11111	143.11111	0	m&m	villazon r & viotti m & mro	525021	4912
1	100	76	72	.56521738	0	248.56522	248.56522	0	david anthony	rozalla & david anthony	525092	3970
1	100	100	100	1	1	302	302	0	nico	nico	525350	3339
1	100	71	67	.5	0	238.5	238.5	0	chris brown	afrojack & chris brown	525705	69
1	100	100	100	1	1	302	302	0	chris brown	chris brown	525705	791
1	100	65	61	.44	1	227.44	227.44	0	chris brown	chris brown & nicki minaj	525705	793
1	100	73	69	.52380955	0	242.5238	242.5238	0	chris brown	kid ink & chris brown	525705	2511
1	100	73	69	.52380955	0	242.5238	242.5238	0	chris brown	pitbull & chris brown	525705	3663
1	100	73	69	.52380955	0	242.5238	242.5238	0	chris brown	pusha t & chris brown	525705	3771
0	100	24	24	.13793103	0	148.13792	148.13792	0	trio	edler trio aus der eisenwurzn	525950	1377
1	100	100	100	1	1	302	302	0	head	head	526002	1975
1	100	100	100	1	1	302	302	0	oceana	oceana	526164	3406
1	100	73	51	.53571427	0	224.53572	224.53572	0	boris aljinovic	schne maja & aljinovic boris	526372	4115
1	100	100	100	1	1	302	302	0	fantasy	fantasy	526551	1519
1	100	100	100	1	1	302	302	0	der w	der w	526553	1104
1	100	100	60	1	0	261	261	1	der w	w der	526553	4942
1	100	100	100	1	1	302	302	0	tone	tone	526554	4741
1	100	100	100	1	1	302	302	0	tone	tone	526557	4741
1	100	100	100	1	1	302	302	0	huss & hodn	huss & hodn	526628	2099
0	86	86	86	.90909094	0	258.90909	258.90909	0	bill martin	bill maria	526836	455
1	100	46	46	.2962963	0	192.2963	192.2963	0	geoffrey gurrumul yunupingu	gurrumul	526838	1896
1	100	100	100	1	1	302	302	0	white lies	white lies	526872	5014
1	100	100	57	1	0	258	258	1	marc-uwe kling	kling marc-uwe	527300	2559
1	100	70	64	.47058824	0	234.47058	234.47058	0	marteria	casper & marteria	527322	736
1	100	100	100	1	1	302	302	0	marteria	marteria	527322	2957
1	100	73	67	.5	0	240.5	240.5	0	marteria	marteria & yasha	527322	2959
1	100	100	100	1	1	302	302	0	thomas godoj	thomas godoj	527480	4685
1	100	100	100	1	1	302	302	0	jenniffer kae	jenniffer kae	527484	2277
1	100	100	100	1	1	302	302	0	demi lovato	demi lovato	527516	1086
1	100	69	65	.47826087	0	234.47826	234.47826	0	demi lovato	demi lovato & joe jonas	527516	1087
1	100	100	55	1	0	256	256	1	demi lovato	lovato demi	527516	2821
1	100	100	50	1	0	251	251	1	selena gomez	gomez selena	527517	1828
1	100	100	100	1	1	302	302	0	selena gomez	selena gomez	527517	4157
1	100	100	64	1	0	265	265	1	the meteors	meteors the	527953	3065
1	100	100	100	1	1	302	302	0	inquisition	inquisition	528152	2165
1	100	71	67	.5	0	238.5	238.5	0	chris brown	afrojack & chris brown	528337	69
